id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s
1289,-100,-56.0,40.0,3.0,8.5,-50.5933,22.62,61.9,0.3138
1291,-100,-56.0,40.0,3.0,9.5,-56.64,43.56,45.16,0.5996
1290,-100,-56.0,40.0,3.0,9.0,-50.99,25.21,59.83,0.3214
1293,-100,-56.0,40.0,3.25,1.0,-48.27,30.59,55.54,0.2583
1292,-100,-56.0,40.0,3.0,10.0,-50.9133,23.42,61.27,0.3239
1295,-100,-56.0,40.0,3.25,2.0,-49.87,43.11,45.52,0.245
1294,-100,-56.0,40.0,3.25,1.5,-49.2533,26.03,59.18,0.2673
1297,-100,-56.0,40.0,3.25,3.0,-47.0133,20.43,63.67,0.2028
1296,-100,-56.0,40.0,3.25,2.5,-50.4333,33.75,53.0,0.3659
1298,-100,-56.0,40.0,3.25,3.5,-49.7733,31.98,54.42,0.3437
1299,-100,-56.0,40.0,3.25,4.0,-47.7267,23.72,61.03,0.2457
1300,-100,-56.0,40.0,3.25,4.5,-50.2833,21.11,63.11,0.2433
1301,-100,-56.0,40.0,3.25,5.0,-51.0267,26.98,58.43,0.3325
1302,-100,-56.0,40.0,3.25,5.5,-48.78,27.56,57.96,0.2993
1303,-100,-56.0,40.0,3.25,6.0,-47.9867,20.78,63.37,0.2505
1305,-100,-56.0,40.0,3.25,7.0,-46.4367,20.25,63.81,0.1843
1304,-100,-56.0,40.0,3.25,6.5,-51.36,30.24,55.81,0.3461
1306,-100,-56.0,40.0,3.25,7.5,-50.1067,29.9,56.09,0.3243
1307,-100,-56.0,40.0,3.25,8.0,-51.3967,28.15,57.48,0.4312
1308,-100,-56.0,40.0,3.25,8.5,-47.19,22.0,62.41,0.2653
1309,-100,-56.0,40.0,3.25,9.0,-49.1667,28.6,57.13,0.4237
1310,-100,-56.0,40.0,3.25,9.5,-46.2967,22.73,61.82,0.3199
1312,-100,-56.0,40.0,3.5,1.0,-43.1367,20.04,63.97,0.1457
1311,-100,-56.0,40.0,3.25,10.0,-49.9233,24.54,60.37,0.3312
1313,-100,-56.0,40.0,3.5,1.5,-46.24,20.02,63.98,0.1401
1314,-100,-56.0,40.0,3.5,2.0,-45.87,20.71,63.43,0.2056
1315,-100,-56.0,40.0,3.5,2.5,-42.6567,20.02,63.99,0.1634
1317,-100,-56.0,40.0,3.5,3.5,-41.6967,20.02,63.98,0.1607
1316,-100,-56.0,40.0,3.5,3.0,-42.8,26.4,58.89,0.2827
1318,-100,-56.0,40.0,3.5,4.0,-45.02,22.14,62.3,0.2083
1319,-100,-56.0,40.0,3.5,4.5,-43.3933,20.03,63.98,0.2138
1320,-100,-56.0,40.0,3.5,5.0,-44.42,20.04,63.97,0.2051
1321,-100,-56.0,40.0,3.5,5.5,-44.34,20.04,63.97,0.164
1322,-100,-56.0,40.0,3.5,6.0,-44.15,20.1,63.93,0.2159
1323,-100,-56.0,40.0,3.5,6.5,-45.8467,20.38,63.7,0.2168
1324,-100,-56.0,40.0,3.5,7.0,-45.65,20.33,63.75,0.2514
1325,-100,-56.0,40.0,3.5,7.5,-42.9167,20.02,63.98,0.1572
1326,-100,-56.0,40.0,3.5,8.0,-43.12,20.12,63.92,0.2069
1327,-100,-56.0,40.0,3.5,8.5,-42.7333,20.06,63.96,0.1808
1328,-100,-56.0,40.0,3.5,9.0,-45.02,20.5,63.6,0.2487
1329,-100,-56.0,40.0,3.5,9.5,-46.67,20.76,63.4,0.2756
1331,-100,-56.0,40.0,3.75,1.0,-38.74,20.42,63.66,0.1643
1330,-100,-56.0,40.0,3.5,10.0,-43.4967,20.83,63.35,0.2673
1332,-100,-56.0,40.0,3.75,1.5,-43.2333,23.18,61.47,0.2126
1333,-100,-56.0,40.0,3.75,2.0,-40.6733,20.04,63.97,0.1484
1335,-100,-56.0,40.0,3.75,3.0,-40.82,20.04,63.97,0.1357
1334,-100,-56.0,40.0,3.75,2.5,-39.7033,20.02,63.99,0.1319
1336,-100,-56.0,40.0,3.75,3.5,-41.87,20.02,63.99,0.1531
1337,-100,-56.0,40.0,3.75,4.0,-41.2767,20.03,63.98,0.1762
1339,-100,-56.0,40.0,3.75,5.0,-38.7267,20.03,63.98,0.1439
1338,-100,-56.0,40.0,3.75,4.5,-42.0467,20.33,63.73,0.2085
1341,-100,-56.0,40.0,3.75,6.0,-39.0467,20.03,63.98,0.1691
1340,-100,-56.0,40.0,3.75,5.5,-44.0467,20.7,63.45,0.2164
1342,-100,-56.0,40.0,3.75,6.5,-39.75,20.03,63.98,0.1512
1343,-100,-56.0,40.0,3.75,7.0,-42.74,20.52,63.59,0.2401
1345,-100,-56.0,40.0,3.75,8.0,-39.9433,20.05,63.97,0.1806
1344,-100,-56.0,40.0,3.75,7.5,-40.6367,20.31,63.76,0.2176
1346,-100,-56.0,40.0,3.75,8.5,-41.66,20.03,63.97,0.1913
1347,-100,-56.0,40.0,3.75,9.0,-40.4767,20.34,63.74,0.2233
1348,-100,-56.0,40.0,3.75,9.5,-40.8433,20.1,63.93,0.1946
1349,-100,-56.0,40.0,3.75,10.0,-44.02,20.22,63.82,0.2411
1350,-100,-56.0,40.0,4.0,1.0,-36.7733,20.04,63.98,0.1716
1351,-100,-56.0,40.0,4.0,1.5,-39.6833,20.04,63.97,0.1508
1352,-100,-56.0,40.0,4.0,2.0,-37.9967,20.04,63.97,0.1313
1353,-100,-56.0,40.0,4.0,2.5,-38.41,20.03,63.98,0.1313
1354,-100,-56.0,40.0,4.0,3.0,-38.37,20.02,63.98,0.1724
1355,-100,-56.0,40.0,4.0,3.5,-36.5333,20.03,63.98,0.1447
1356,-100,-56.0,40.0,4.0,4.0,-35.9767,20.02,63.99,0.1454
1357,-100,-56.0,40.0,4.0,4.5,-35.21,20.05,63.97,0.1327
1358,-100,-56.0,40.0,4.0,5.0,-36.5333,20.03,63.98,0.1455
1359,-100,-56.0,40.0,4.0,5.5,-37.9267,20.03,63.98,0.1568
1360,-100,-56.0,40.0,4.0,6.0,-35.6867,20.04,63.98,0.1573
1361,-100,-56.0,40.0,4.0,6.5,-33.85,20.04,63.98,0.2045
1362,-100,-56.0,40.0,4.0,7.0,-36.5933,20.03,63.98,0.1805
1363,-100,-56.0,40.0,4.0,7.5,-34.99,20.04,63.96,0.1546
1364,-100,-56.0,40.0,4.0,8.0,-35.9233,20.03,63.98,0.1625
1365,-100,-56.0,40.0,4.0,8.5,-33.8433,20.04,63.98,0.1811
1369,-100,-56.0,55.0,2.0,1.0,-61.3767,98.85,0.92,1.1532
1366,-100,-56.0,40.0,4.0,9.0,-36.5467,20.02,63.99,0.1775
1370,-100,-56.0,55.0,2.0,1.5,-62.895,99.53,0.38,1.1144
1367,-100,-56.0,40.0,4.0,9.5,-36.5267,20.04,63.98,0.1886
1371,-100,-56.0,55.0,2.0,2.0,-62.1467,88.08,9.53,0.7819
1368,-100,-56.0,40.0,4.0,10.0,-37.0567,20.06,63.96,0.2176
1372,-100,-56.0,55.0,2.0,2.5,-61.515,85.78,11.37,0.6528
1373,-100,-56.0,55.0,2.0,3.0,-62.73,84.96,12.03,1.0521
1375,-100,-56.0,55.0,2.0,4.0,-62.3167,85.14,11.89,1.7223
1374,-100,-56.0,55.0,2.0,3.5,-63.8533,92.17,6.26,1.1028
1377,-100,-56.0,55.0,2.0,5.0,-64.49,88.47,9.22,1.0464
1376,-100,-56.0,55.0,2.0,4.5,-63.6133,81.07,15.15,0.9845
1379,-100,-56.0,55.0,2.0,6.0,-66.2467,89.85,8.12,1.7883
1378,-100,-56.0,55.0,2.0,5.5,-62.5533,82.33,14.14,1.396
1381,-100,-56.0,55.0,2.0,7.0,-65.0933,82.2,14.24,1.5359
1380,-100,-56.0,55.0,2.0,6.5,-65.5033,77.99,17.61,0.9296
1382,-100,-56.0,55.0,2.0,7.5,-64.79,79.54,16.37,1.3202
1383,-100,-56.0,55.0,2.0,8.0,-67.43,80.67,15.47,1.2025
1384,-100,-56.0,55.0,2.0,8.5,-61.36,55.3,35.76,0.713
1386,-100,-56.0,55.0,2.0,9.5,-65.52,73.43,21.26,1.1495
1387,-100,-56.0,55.0,2.0,10.0,-64.0,60.44,31.65,0.8322
1385,-100,-56.0,55.0,2.0,9.0,-60.5533,50.37,39.71,0.7231
1388,-100,-56.0,55.0,2.25,1.0,-58.73,76.01,19.2,0.3508
1390,-100,-56.0,55.0,2.25,2.0,-58.9867,72.42,22.07,0.1814
1389,-100,-56.0,55.0,2.25,1.5,-57.3267,69.97,24.03,0.2663
1392,-100,-56.0,55.0,2.25,3.0,-57.7633,63.73,29.02,0.5818
1391,-100,-56.0,55.0,2.25,2.5,-57.1733,62.54,29.97,0.6118
1393,-100,-56.0,55.0,2.25,3.5,-57.6467,54.88,36.09,0.4522
1395,-100,-56.0,55.0,2.25,4.5,-61.59,69.67,24.27,0.4549
1394,-100,-56.0,55.0,2.25,4.0,-58.8533,58.8,32.96,0.6557
1396,-100,-56.0,55.0,2.25,5.0,-59.4567,64.07,28.74,0.6263
1397,-100,-56.0,55.0,2.25,5.5,-62.41,68.24,25.41,0.5005
1398,-100,-56.0,55.0,2.25,6.0,-59.6133,60.64,31.49,0.7954
1399,-100,-56.0,55.0,2.25,6.5,-60.7667,60.5,31.6,0.7862
1400,-100,-56.0,55.0,2.25,7.0,-59.97,59.91,32.07,0.7211
1402,-100,-56.0,55.0,2.25,8.0,-58.9367,45.86,43.32,0.4639
1401,-100,-56.0,55.0,2.25,7.5,-60.1767,50.67,39.47,0.6116
1403,-100,-56.0,55.0,2.25,8.5,-62.2133,61.7,30.65,0.9645
1404,-100,-56.0,55.0,2.25,9.0,-61.4967,54.48,36.42,0.8465
1405,-100,-56.0,55.0,2.25,9.5,-60.5167,48.59,41.13,0.8148
1406,-100,-56.0,55.0,2.25,10.0,-61.09,51.08,39.14,0.8827
1408,-100,-56.0,55.0,2.5,1.5,-57.46,71.3,22.96,0.241
1407,-100,-56.0,55.0,2.5,1.0,-53.59,34.14,52.69,0.2668
1410,-100,-56.0,55.0,2.5,2.5,-57.5833,70.59,23.53,0.3237
1409,-100,-56.0,55.0,2.5,2.0,-57.83,62.11,30.31,0.4533
1412,-100,-56.0,55.0,2.5,3.5,-56.02,52.06,38.35,0.4503
1411,-100,-56.0,55.0,2.5,3.0,-57.0833,63.43,29.26,0.4063
1413,-100,-56.0,55.0,2.5,4.0,-57.2533,55.35,35.73,0.5468
1414,-100,-56.0,55.0,2.5,4.5,-54.79,43.65,45.08,0.4411
1416,-100,-56.0,55.0,2.5,5.5,-54.5467,40.33,47.74,0.5327
1415,-100,-56.0,55.0,2.5,5.0,-57.5433,50.09,39.94,0.5413
1417,-100,-56.0,55.0,2.5,6.0,-58.3267,56.21,35.03,0.8408
1419,-100,-56.0,55.0,2.5,7.0,-56.2333,46.17,43.06,0.6208
1418,-100,-56.0,55.0,2.5,6.5,-54.7233,36.67,50.67,0.4678
1420,-100,-56.0,55.0,2.5,7.5,-55.15,39.62,48.3,0.6077
1421,-100,-56.0,55.0,2.5,8.0,-54.5167,30.67,55.47,0.4396
1422,-100,-56.0,55.0,2.5,8.5,-56.6967,35.89,51.29,0.6025
1424,-100,-56.0,55.0,2.5,9.5,-61.9,55.98,35.22,0.8068
1423,-100,-56.0,55.0,2.5,9.0,-57.45,34.91,52.08,0.5895
1425,-100,-56.0,55.0,2.5,10.0,-56.7533,37.77,49.79,0.49
1426,-100,-56.0,55.0,2.75,1.0,-52.5033,37.58,49.93,0.2886
1427,-100,-56.0,55.0,2.75,1.5,-53.7867,53.67,37.07,0.4049
1428,-100,-56.0,55.0,2.75,2.0,-52.28,47.94,41.65,0.422
1429,-100,-56.0,55.0,2.75,2.5,-52.22,33.92,52.87,0.3386
1430,-100,-56.0,55.0,2.75,3.0,-51.2533,54.24,36.61,0.3584
1431,-100,-56.0,55.0,2.75,3.5,-51.19,39.19,48.66,0.3705
1432,-100,-56.0,55.0,2.75,4.0,-52.4533,40.7,47.45,0.4222
1433,-100,-56.0,55.0,2.75,4.5,-52.0333,28.51,57.19,0.3606
1434,-100,-56.0,55.0,2.75,5.0,-50.6633,22.75,61.81,0.3135
1435,-100,-56.0,55.0,2.75,5.5,-53.4933,37.9,49.69,0.4802
1436,-100,-56.0,55.0,2.75,6.0,-52.53,34.82,52.15,0.4537
1437,-100,-56.0,55.0,2.75,6.5,-52.8333,24.42,60.47,0.3656
1438,-100,-56.0,55.0,2.75,7.0,-51.88,30.09,55.94,0.4104
1439,-100,-56.0,55.0,2.75,7.5,-52.2633,23.19,61.45,0.3553
1440,-100,-56.0,55.0,2.75,8.0,-50.7233,24.94,60.06,0.4019
1441,-100,-56.0,55.0,2.75,8.5,-51.4267,29.37,56.5,0.4328
1442,-100,-56.0,55.0,2.75,9.0,-52.73,25.04,59.98,0.3824
1444,-100,-56.0,55.0,2.75,10.0,-51.5633,25.46,59.63,0.4091
1445,-100,-56.0,55.0,3.0,1.0,-46.3733,22.79,61.77,0.2139
1443,-100,-56.0,55.0,2.75,9.5,-54.32,28.67,57.07,0.4452
1446,-100,-56.0,55.0,3.0,1.5,-47.0233,23.62,61.11,0.2406
1447,-100,-56.0,55.0,3.0,2.0,-44.7333,20.04,63.97,0.1483
1448,-100,-56.0,55.0,3.0,2.5,-46.2033,20.08,63.94,0.1831
1449,-100,-56.0,55.0,3.0,3.0,-48.55,24.75,60.21,0.234
1450,-100,-56.0,55.0,3.0,3.5,-50.6567,33.29,53.37,0.3453
1451,-100,-56.0,55.0,3.0,4.0,-47.5567,20.2,63.85,0.2084
1452,-100,-56.0,55.0,3.0,4.5,-47.1,21.34,62.94,0.2422
1453,-100,-56.0,55.0,3.0,5.0,-49.4667,23.21,61.43,0.304
1454,-100,-56.0,55.0,3.0,5.5,-44.5433,20.09,63.93,0.1634
1455,-100,-56.0,55.0,3.0,6.0,-44.3267,20.67,63.46,0.2003
1456,-100,-56.0,55.0,3.0,6.5,-48.31,22.71,61.83,0.2771
1457,-100,-56.0,55.0,3.0,7.0,-46.88,21.41,62.88,0.2673
1458,-100,-56.0,55.0,3.0,7.5,-48.0333,26.64,58.69,0.3073
1459,-100,-56.0,55.0,3.0,8.0,-47.78,20.12,63.92,0.228
1460,-100,-56.0,55.0,3.0,8.5,-48.0933,23.26,61.4,0.295
1461,-100,-56.0,55.0,3.0,9.0,-51.0533,26.16,59.08,0.3818
1462,-100,-56.0,55.0,3.0,9.5,-50.2033,23.3,61.36,0.3514
1464,-100,-56.0,55.0,3.25,1.0,-47.07,25.29,59.78,0.2063
1463,-100,-56.0,55.0,3.0,10.0,-46.68,20.59,63.53,0.2441
1465,-100,-56.0,55.0,3.25,1.5,-45.24,20.48,63.62,0.1566
1466,-100,-56.0,55.0,3.25,2.0,-43.6667,20.03,63.97,0.1606
1467,-100,-56.0,55.0,3.25,2.5,-41.36,20.03,63.98,0.1542
1469,-100,-56.0,55.0,3.25,3.5,-43.8367,20.03,63.98,0.1387
1470,-100,-56.0,55.0,3.25,4.0,-41.0233,20.04,63.97,0.1597
1468,-100,-56.0,55.0,3.25,3.0,-44.6933,23.21,61.44,0.2417
1471,-100,-56.0,55.0,3.25,4.5,-45.7433,20.07,63.95,0.1834
1472,-100,-56.0,55.0,3.25,5.0,-43.1867,20.05,63.97,0.181
1473,-100,-56.0,55.0,3.25,5.5,-44.2533,20.03,63.98,0.182
1475,-100,-56.0,55.0,3.25,6.5,-43.31,20.01,64.0,0.1801
1474,-100,-56.0,55.0,3.25,6.0,-46.57,20.77,63.39,0.2246
1476,-100,-56.0,55.0,3.25,7.0,-48.0367,21.17,63.07,0.2688
1477,-100,-56.0,55.0,3.25,7.5,-42.13,20.07,63.95,0.1862
1478,-100,-56.0,55.0,3.25,8.0,-45.4633,20.73,63.41,0.2215
1479,-100,-56.0,55.0,3.25,8.5,-42.8233,20.08,63.95,0.1808
1481,-100,-56.0,55.0,3.25,9.5,-42.6433,20.06,63.95,0.1954
1483,-100,-56.0,55.0,3.5,1.0,-40.9867,20.02,63.99,0.1329
1480,-100,-56.0,55.0,3.25,9.0,-45.8333,20.51,63.59,0.2287
1484,-100,-56.0,55.0,3.5,1.5,-41.6067,20.03,63.98,0.1319
1482,-100,-56.0,55.0,3.25,10.0,-44.68,21.91,62.47,0.2789
1485,-100,-56.0,55.0,3.5,2.0,-41.84,20.03,63.99,0.1811
1486,-100,-56.0,55.0,3.5,2.5,-43.0667,20.04,63.97,0.1606
1487,-100,-56.0,55.0,3.5,3.0,-37.92,20.03,63.98,0.1799
1488,-100,-56.0,55.0,3.5,3.5,-39.3533,20.62,63.51,0.1962
1489,-100,-56.0,55.0,3.5,4.0,-40.3133,20.03,63.98,0.1363
1490,-100,-56.0,55.0,3.5,4.5,-42.7067,20.09,63.94,0.214
1491,-100,-56.0,55.0,3.5,5.0,-43.4767,20.05,63.97,0.1796
1492,-100,-56.0,55.0,3.5,5.5,-41.8833,20.04,63.97,0.1618
1493,-100,-56.0,55.0,3.5,6.0,-38.23,20.04,63.97,0.15
1494,-100,-56.0,55.0,3.5,6.5,-40.7,20.04,63.97,0.1579
1495,-100,-56.0,55.0,3.5,7.0,-38.7967,20.03,63.99,0.1509
1496,-100,-56.0,55.0,3.5,7.5,-40.25,20.02,63.98,0.1682
1497,-100,-56.0,55.0,3.5,8.0,-37.5067,20.03,63.98,0.1524
1498,-100,-56.0,55.0,3.5,8.5,-40.7633,20.04,63.97,0.1505
1499,-100,-56.0,55.0,3.5,9.0,-40.5933,20.03,63.98,0.1812
1500,-100,-56.0,55.0,3.5,9.5,-42.53,20.05,63.97,0.1905
1501,-100,-56.0,55.0,3.5,10.0,-41.9433,20.05,63.96,0.1874
1502,-100,-56.0,55.0,3.75,1.0,-35.6867,20.02,63.99,0.139
1503,-100,-56.0,55.0,3.75,1.5,-33.1233,20.05,63.98,0.1925
1504,-100,-56.0,55.0,3.75,2.0,-37.0533,20.03,63.98,0.1609
1505,-100,-56.0,55.0,3.75,2.5,-33.1633,20.02,63.99,0.1525
1506,-100,-56.0,55.0,3.75,3.0,-37.1733,20.03,63.98,0.1482
1508,-100,-56.0,55.0,3.75,4.0,-34.84,20.02,63.99,0.1546
1507,-100,-56.0,55.0,3.75,3.5,-35.2633,20.03,63.98,0.1644
1509,-100,-56.0,55.0,3.75,4.5,-35.2367,20.05,63.96,0.1585
1510,-100,-56.0,55.0,3.75,5.0,-36.1433,20.03,63.98,0.1461
1511,-100,-56.0,55.0,3.75,5.5,-37.29,20.05,63.97,0.144
1512,-100,-56.0,55.0,3.75,6.0,-36.73,20.04,63.98,0.1767
1513,-100,-56.0,55.0,3.75,6.5,-35.2033,20.02,63.99,0.186
1514,-100,-56.0,55.0,3.75,7.0,-37.6233,20.04,63.98,0.153
1515,-100,-56.0,55.0,3.75,7.5,-34.5067,20.03,63.98,0.1778
1516,-100,-56.0,55.0,3.75,8.0,-35.8633,20.04,63.98,0.1571
1517,-100,-56.0,55.0,3.75,8.5,-36.33,20.04,63.97,0.1553
1518,-100,-56.0,55.0,3.75,9.0,-37.4367,20.03,63.98,0.1658
1519,-100,-56.0,55.0,3.75,9.5,-38.73,20.05,63.96,0.193
1520,-100,-56.0,55.0,3.75,10.0,-35.0667,20.03,63.98,0.1662
1521,-100,-56.0,55.0,4.0,1.0,-31.4433,20.05,63.96,0.1481
1522,-100,-56.0,55.0,4.0,1.5,-34.68,20.03,63.98,0.1572
1523,-100,-56.0,55.0,4.0,2.0,-30.86,20.04,63.97,0.1314
1524,-100,-56.0,55.0,4.0,2.5,-32.2967,20.04,63.97,0.1325
1525,-100,-56.0,55.0,4.0,3.0,-31.4167,20.05,63.97,0.1484
1526,-100,-56.0,55.0,4.0,3.5,-31.6933,20.04,63.98,0.1322
1527,-100,-56.0,55.0,4.0,4.0,-33.3833,20.03,63.98,0.1491
1528,-100,-56.0,55.0,4.0,4.5,-32.9833,20.02,63.99,0.1343
1529,-100,-56.0,55.0,4.0,5.0,-33.98,20.04,63.97,0.1425
1530,-100,-56.0,55.0,4.0,5.5,-27.8433,20.05,63.97,0.1714
1531,-100,-56.0,55.0,4.0,6.0,-34.8367,20.03,63.99,0.162
1532,-100,-56.0,55.0,4.0,6.5,-31.4133,20.04,63.98,0.1318
1533,-100,-56.0,55.0,4.0,7.0,-30.93,20.02,63.99,0.157
1534,-100,-56.0,55.0,4.0,7.5,-30.7167,20.03,63.99,0.163
1535,-100,-56.0,55.0,4.0,8.0,-31.4567,20.03,63.98,0.1361
1536,-100,-56.0,55.0,4.0,8.5,-30.8467,20.04,63.97,0.1508
1541,-100,-54.0,25.0,2.0,1.5,-57.82,98.01,1.59,1.0995
1537,-100,-56.0,55.0,4.0,9.0,-33.9933,20.04,63.98,0.1852
1538,-100,-56.0,55.0,4.0,9.5,-32.1867,20.03,63.99,0.188
1540,-100,-54.0,25.0,2.0,1.0,-61.14,99.98,0.02,1.1821
1542,-100,-54.0,25.0,2.0,2.0,,100.0,0.0,0.0
1543,-100,-54.0,25.0,2.0,2.5,-65.0,99.98,0.01,2.1404
1544,-100,-54.0,25.0,2.0,3.0,-65.38,99.97,0.03,1.2528
1539,-100,-56.0,55.0,4.0,10.0,-29.64,20.02,63.99,0.1716
1545,-100,-54.0,25.0,2.0,3.5,-68.0,99.99,0.01,1.1245
1547,-100,-54.0,25.0,2.0,4.5,-65.08,99.45,0.44,2.2674
1546,-100,-54.0,25.0,2.0,4.0,-63.66,96.25,3.0,1.0733
1548,-100,-54.0,25.0,2.0,5.0,-67.13,97.78,1.77,1.0227
1551,-100,-54.0,25.0,2.0,6.5,-66.01,92.81,5.75,2.1278
1550,-100,-54.0,25.0,2.0,6.0,-73.86,99.1,0.72,1.0208
1549,-100,-54.0,25.0,2.0,5.5,-73.1833,99.68,0.25,1.1146
1552,-100,-54.0,25.0,2.0,7.0,-70.2233,96.71,2.63,1.9033
1554,-100,-54.0,25.0,2.0,8.0,-69.5933,91.18,7.05,1.1564
1553,-100,-54.0,25.0,2.0,7.5,-71.85,96.57,2.74,1.1517
1555,-100,-54.0,25.0,2.0,8.5,-72.4033,94.07,4.74,1.7264
1556,-100,-54.0,25.0,2.0,9.0,-68.7167,81.64,14.69,0.9197
1559,-100,-54.0,25.0,2.25,1.0,-63.0,99.99,0.0,1.9311
1557,-100,-54.0,25.0,2.0,9.5,-69.3667,81.99,14.41,1.027
1558,-100,-54.0,25.0,2.0,10.0,-70.3433,83.79,12.97,1.0855
1560,-100,-54.0,25.0,2.25,1.5,-61.665,99.94,0.05,1.6875
1561,-100,-54.0,25.0,2.25,2.0,-60.78,99.64,0.29,1.1418
1563,-100,-54.0,25.0,2.25,3.0,-67.46,99.94,0.05,2.2444
1562,-100,-54.0,25.0,2.25,2.5,-63.865,99.93,0.06,1.1695
1564,-100,-54.0,25.0,2.25,3.5,-67.1333,99.46,0.44,1.5874
1565,-100,-54.0,25.0,2.25,4.0,-66.4267,99.58,0.34,1.1794
1566,-100,-54.0,25.0,2.25,4.5,-67.4233,95.45,3.64,2.1383
1567,-100,-54.0,25.0,2.25,5.0,-70.41,99.29,0.57,1.1696
1568,-100,-54.0,25.0,2.25,5.5,-67.3933,94.96,4.03,2.0825
1569,-100,-54.0,25.0,2.25,6.0,-68.09,96.79,2.57,1.6948
1571,-100,-54.0,25.0,2.25,7.0,-67.1333,92.65,5.88,1.8687
1570,-100,-54.0,25.0,2.25,6.5,-66.8733,88.39,9.29,1.5393
1572,-100,-54.0,25.0,2.25,7.5,-69.6567,93.28,5.38,1.2303
1573,-100,-54.0,25.0,2.25,8.0,-70.0267,93.88,4.89,1.8886
1576,-100,-54.0,25.0,2.25,9.5,-67.1133,85.1,11.92,1.9064
1575,-100,-54.0,25.0,2.25,9.0,-65.7867,73.24,21.41,0.801
1574,-100,-54.0,25.0,2.25,8.5,-65.5767,74.34,20.53,0.8315
1577,-100,-54.0,25.0,2.25,10.0,-66.98,84.73,12.22,1.8449
1579,-100,-54.0,25.0,2.5,1.5,-54.08,88.14,9.49,0.5308
1578,-100,-54.0,25.0,2.5,1.0,-56.9,96.5,2.8,0.9903
1580,-100,-54.0,25.0,2.5,2.0,-59.26,96.61,2.71,1.0219
1581,-100,-54.0,25.0,2.5,2.5,-62.65,93.78,4.98,1.0271
1583,-100,-54.0,25.0,2.5,3.5,-63.1367,90.91,7.28,1.2043
1582,-100,-54.0,25.0,2.5,3.0,-62.825,88.86,8.91,0.8781
1584,-100,-54.0,25.0,2.5,4.0,-65.19,91.13,7.09,1.4053
1585,-100,-54.0,25.0,2.5,4.5,-64.75,94.22,4.62,2.0059
1586,-100,-54.0,25.0,2.5,5.0,-64.1167,86.49,10.81,1.0361
1587,-100,-54.0,25.0,2.5,5.5,-62.81,79.21,16.63,0.7955
1589,-100,-54.0,25.0,2.5,6.5,-65.0433,83.9,12.88,1.0387
1588,-100,-54.0,25.0,2.5,6.0,-61.0167,79.56,16.36,1.3404
1590,-100,-54.0,25.0,2.5,7.0,-64.1567,77.3,18.16,0.8955
1591,-100,-54.0,25.0,2.5,7.5,-64.2967,72.23,22.22,0.7098
1592,-100,-54.0,25.0,2.5,8.0,-64.96,79.38,16.49,1.1111
1593,-100,-54.0,25.0,2.5,8.5,-62.7333,71.7,22.64,0.9138
1594,-100,-54.0,25.0,2.5,9.0,-64.7433,76.24,19.01,1.2106
1595,-100,-54.0,25.0,2.5,9.5,-65.67,70.94,23.25,0.8331
1596,-100,-54.0,25.0,2.5,10.0,-65.21,74.47,20.42,1.2623
1597,-100,-54.0,25.0,2.75,1.0,-53.82,74.14,20.69,0.6068
1598,-100,-54.0,25.0,2.75,1.5,-55.82,75.56,19.55,0.3181
1599,-100,-54.0,25.0,2.75,2.0,-59.63,87.38,10.1,0.6874
1600,-100,-54.0,25.0,2.75,2.5,-59.385,96.19,3.05,1.8654
1601,-100,-54.0,25.0,2.75,3.0,-56.285,78.99,16.81,0.8792
1602,-100,-54.0,25.0,2.75,3.5,-61.12,74.27,20.58,0.648
1603,-100,-54.0,25.0,2.75,4.0,-59.72,84.99,12.01,1.2096
1605,-100,-54.0,25.0,2.75,5.0,-59.3167,73.53,21.18,0.6351
1604,-100,-54.0,25.0,2.75,4.5,-63.2167,79.74,16.21,0.6432
1607,-100,-54.0,25.0,2.75,6.0,-62.1533,85.49,11.61,1.7331
1606,-100,-54.0,25.0,2.75,5.5,-60.7067,69.4,24.48,0.617
1610,-100,-54.0,25.0,2.75,7.5,-61.46,77.81,17.75,1.461
1608,-100,-54.0,25.0,2.75,6.5,-62.8433,76.77,18.58,1.024
1609,-100,-54.0,25.0,2.75,7.0,-61.6467,70.28,23.78,0.9897
1611,-100,-54.0,25.0,2.75,8.0,-59.3333,60.58,31.54,0.7856
1612,-100,-54.0,25.0,2.75,8.5,-59.3933,57.4,34.09,0.679
1613,-100,-54.0,25.0,2.75,9.0,-58.1033,54.37,36.51,0.8544
1615,-100,-54.0,25.0,2.75,10.0,-61.04,68.9,24.88,1.2489
1614,-100,-54.0,25.0,2.75,9.5,-63.5933,70.03,23.98,1.0649
1616,-100,-54.0,25.0,3.0,1.0,-56.7033,72.94,21.65,0.4871
1617,-100,-54.0,25.0,3.0,1.5,-54.12,59.35,32.52,0.319
1619,-100,-54.0,25.0,3.0,2.5,-56.9033,72.32,22.15,0.1933
1618,-100,-54.0,25.0,3.0,2.0,-57.9467,73.58,21.14,0.3081
1620,-100,-54.0,25.0,3.0,3.0,-57.7067,71.36,22.91,0.372
1621,-100,-54.0,25.0,3.0,3.5,-58.97,71.7,22.64,0.2573
1622,-100,-54.0,25.0,3.0,4.0,-58.4867,63.82,28.95,0.4031
